,full file paths,md5,sha256,sha1,path parts
51,/home/writer/010editor/010Editor.qhc,f19c8e4d706a1782744abbc31abe2219,5c0fbdff5223f41072a61b753292dcc17d7783bd18b8e7781b0880e8ba53432b,5b8caa2515076fadd752a428129e64d44b70ef13,"['', 'home', 'writer', '010editor', '010Editor.qhc']"
52,/home/writer/010editor/ext/script_010_48x48.png,b9e5b775b4a4eab7f3727fcd05dd2062,8fc5998993566d3f88da65a8029954aaea3d0e9c7b60332c435be25f307263aa,9494f74b037e4f685731d0541ace71a377df3a6a,"['', 'home', 'writer', '010editor', 'ext', 'script_010_48x48.png']"
53,/home/writer/010editor/ext/sweetscape-010script.xml,517cb8b5989741d926653faa2829038b,b81a0889ff4a481c23353719606e122c344cd10f36e207eee29340a5da218f6e,02fb5464f67d4db59ccf38fdd5963f8fa62867d2,"['', 'home', 'writer', '010editor', 'ext', 'sweetscape-010script.xml']"
54,/home/writer/010editor/ext/sweetscape-010template.xml,ee2464dc7592e5fa014bc01e53348718,015873d8d4b4668d3538f99d736493c4a2b6f28af83b053a032ed5b63cd66cbe,2dd1742ff2932d96091e95661d689c39d601a7f2,"['', 'home', 'writer', '010editor', 'ext', 'sweetscape-010template.xml']"
55,/home/writer/010editor/ext/template_010_48x48.png,5c7cc054365244febfe62fb97d14c741,1942eb78c5d0656163a3d64bca6cd3e6b6ce707bd3e29e1daa6bc0e0399e1344,db30f4612b3660bc4fa302c09d6cf119f5f48f02,"['', 'home', 'writer', '010editor', 'ext', 'template_010_48x48.png']"
56,/home/writer/010editor/ext/register-010ext.sh,fd03c7a2c1bd23d684db75118a31f9d1,20ef90196cb838c360ed9fa38748d74618d40337fb0fab915fb5f2c09a70395d,9464ee7e759f50b235ff7154fd12c97fb8bc4970,"['', 'home', 'writer', '010editor', 'ext', 'register-010ext.sh']"
57,/home/writer/010editor/plugins/platforms/libqxcb.so,69e49e8628f7f04d37f626ee0d719130,2ac5ed00dab216da6d4f7c17617b3faf8c74e8a79dda7d2257ce2e9c31131928,7d42423ce1c2b1c8403a3ee9fcd9a1ad62eb9d77,"['', 'home', 'writer', '010editor', 'plugins', 'platforms', 'libqxcb.so']"
58,/home/writer/010editor/plugins/sqldrivers/libqsqlite.so,376fedcd247de37ad44727caf0605a10,60d6c00887d7640ffbe20af5e761244a2946fee0387c8a7f7b14f0ba2dfd5e04,48b8ce16dc1f0cd89a1ea309e29f3a65eb3c1573,"['', 'home', 'writer', '010editor', 'plugins', 'sqldrivers', 'libqsqlite.so']"
59,/home/writer/010editor/plugins/platforminputcontexts/libcomposeplatforminputcontextplugin.so,c963f118406c15d0e53851111dee4202,588fb341063d468825434965f0ecdbebde4f97a2f506bd703b7f3bf96efab406,09dca31efb4efc52ba0dfd7ff8372b130037e074,"['', 'home', 'writer', '010editor', 'plugins', 'platforminputcontexts', 'libcomposeplatforminputcontextplugin.so']"
60,/home/writer/010editor/plugins/platforminputcontexts/libibusplatforminputcontextplugin.so,672a0da0b960a72d4d681fb4739ad22f,e56b1fc1ef57cc15135802adfed54097c4ce41d02fdc750b9570e3887aca687e,36dd68d54c44c2f9475c8a95af34476868ddcd2f,"['', 'home', 'writer', '010editor', 'plugins', 'platforminputcontexts', 'libibusplatforminputcontextplugin.so']"
61,/home/writer/010editor/lib/libQt5Core.so.5,8c14874087d92577be4bbc323b1fb538,145ea0c66df78eaa9185445ab80c96d2b3b8e499f5eba32489f67fcca821de1c,f25dca27c0a506887ece0c17c9dc64a1b3902360,"['', 'home', 'writer', '010editor', 'lib', 'libQt5Core.so.5']"
62,/home/writer/010editor/lib/libQt5DBus.so.5,563d15207d22f012cb9f9ade6e243432,979468ba6111a679caa4ea5b9b1e38820abbe4650e18a48fef8d85a1c785b3b6,426aaa551ed9d7ad6d0560466172941e1ad8a28d,"['', 'home', 'writer', '010editor', 'lib', 'libQt5DBus.so.5']"
63,/home/writer/010editor/lib/libQt5Gui.so.5,18ca51fab5d95e630263a178d7e2446c,8c787db33602e7ffac2ca8da0c367523c4cf77d57e296cbe6d6f93c45ee6c47d,054b01bd4a68c0508db0d53f49e0fd637a2a4c44,"['', 'home', 'writer', '010editor', 'lib', 'libQt5Gui.so.5']"
